platform,owner,repo,id,created,updated,default_branch,#stars,#forks,size,license,main_language,language_distribution,#commits,#branches,#contributors,#issues,#pull_requests
Forgejo,MarshReaper,MegaLibreClash_Assets,389530,2025-03-22T17:11:07Z,2025-03-22T18:54:54Z,main,0,0,111352.0,CC0-1.0,,,3.0,1.0,1.0,0.0,0.0
Forgejo,IamPyu,autosway,306597,2025-01-19T17:10:18Z,2025-03-22T18:54:02Z,main,1,0,261609.0,MIT,Rust,"{""Shell"": {""size"": 10, ""percentage"": ""0.02""}, ""Nix"": {""size"": 2277, ""percentage"": ""5.18""}, ""Lua"": {""size"": 333, ""percentage"": ""0.76""}, ""Rust"": {""size"": 41344, ""percentage"": ""94.04""}}",70.0,2.0,1.0,0.0,0.0
Forgejo,WindReserve,actions,389612,2025-03-22T18:45:27Z,2025-03-22T18:53:20Z,main,0,0,33172.0,,,,3.0,1.0,1.0,0.0,0.0
Forgejo,cyclopentane,robotnix,363317,2025-02-20T22:39:21Z,2025-03-22T18:53:14Z,rust-updater,0,0,14614870.0,,Nix,"{""Nix"": {""size"": 550433, ""percentage"": ""85.24""}, ""Python"": {""size"": 51798, ""percentage"": ""8.02""}, ""Shell"": {""size"": 26767, ""percentage"": ""4.15""}, ""Makefile"": {""size"": 149, ""percentage"": ""0.02""}, ""C"": {""size"": 1024, ""percentage"": ""0.16""}, ""Meson"": {""size"": 95, ""percentage"": ""0.01""}, ""Rust"": {""size"": 15493, ""percentage"": ""2.40""}}",1843.0,1.0,30.0,0.0,0.0
Forgejo,Huitsi,PhantomOverload,20266,2021-06-01T15:01:54Z,2025-03-22T18:52:57Z,main,6,0,1036491.0,NOASSERTION,GDScript,"{""GDScript"": {""size"": 34536, ""percentage"": ""100.00""}}",88.0,1.0,1.0,0.0,0.0
Forgejo,PrismarineJS,prismarine-archive,108741,2023-04-26T19:48:52Z,2025-03-22T18:52:39Z,main,0,0,3456340505.0,,JavaScript,"{""Shell"": {""size"": 2025406, ""percentage"": ""19.58""}, ""Perl"": {""size"": 499079, ""percentage"": ""4.82""}, ""Java"": {""size"": 1252251, ""percentage"": ""12.10""}, ""Ruby"": {""size"": 4844, ""percentage"": ""0.05""}, ""TypeScript"": {""size"": 212711, ""percentage"": ""2.06""}, ""JavaScript"": {""size"": 5657928, ""percentage"": ""54.69""}, ""Roff"": {""size"": 17266, ""percentage"": ""0.17""}, ""Dockerfile"": {""size"": 4654, ""percentage"": ""0.04""}, ""HTML"": {""size"": 23449, ""percentage"": ""0.23""}, ""Kotlin"": {""size"": 2020, ""percentage"": ""0.02""}, ""Lua"": {""size"": 852, ""percentage"": ""0.01""}, ""CSS"": {""size"": 230439, ""percentage"": ""2.23""}, ""Jupyter Notebook"": {""size"": 38191, ""percentage"": ""0.37""}, ""Python"": {""size"": 10603, ""percentage"": ""0.10""}, ""Nearley"": {""size"": 3346, ""percentage"": ""0.03""}, ""SCSS"": {""size"": 294107, ""percentage"": ""2.84""}, ""C++"": {""size"": 59496, ""percentage"": ""0.58""}, ""Makefile"": {""size"": 133, ""percentage"": ""0.00""}, ""C"": {""size"": 9035, ""percentage"": ""0.09""}}",10677.0,1.0,2.0,0.0,0.0
Forgejo,MineClone2,MineClone2,63159,2022-09-09T13:55:05Z,2025-03-22T18:52:20Z,master,7,0,133269852.0,GPL-3.0,Lua,"{""Lua"": {""size"": 4332411, ""percentage"": ""97.55""}, ""Python"": {""size"": 106757, ""percentage"": ""2.40""}, ""Shell"": {""size"": 2138, ""percentage"": ""0.05""}}",13586.0,133.0,195.0,,
Forgejo,MineClone,MineClone2,84961,2023-01-02T18:23:36Z,2025-03-22T18:52:08Z,master,11,2,133252658.0,GPL-3.0,Lua,"{""Lua"": {""size"": 4332411, ""percentage"": ""97.55""}, ""Python"": {""size"": 106757, ""percentage"": ""2.40""}, ""Shell"": {""size"": 2138, ""percentage"": ""0.05""}}",13586.0,133.0,195.0,,
Forgejo,alpha-tango-kilo,anime-fix,254022,2024-09-02T17:03:07Z,2025-03-22T18:51:27Z,master,0,0,105297.0,GPL-3.0,Python,"{""Python"": {""size"": 13924, ""percentage"": ""100.00""}}",20.0,1.0,1.0,0.0,0.0
Forgejo,salif,linkita,270998,2024-10-21T16:17:35Z,2025-03-22T18:51:23Z,linkita,6,1,1703250.0,MIT,HTML,"{""JavaScript"": {""size"": 18528, ""percentage"": ""15.20""}, ""CSS"": {""size"": 43630, ""percentage"": ""35.79""}, ""HTML"": {""size"": 55765, ""percentage"": ""45.74""}, ""Just"": {""size"": 3982, ""percentage"": ""3.27""}}",161.0,3.0,9.0,14.0,2.0
Forgejo,unspeaker,taggart,369935,2025-03-02T16:00:43Z,2025-03-22T18:51:08Z,main,2,1,130101.0,,Rust,"{""Nix"": {""size"": 2112, ""percentage"": ""7.80""}, ""Just"": {""size"": 944, ""percentage"": ""3.49""}, ""Rust"": {""size"": 24031, ""percentage"": ""88.72""}}",39.0,1.0,2.0,2.0,0.0
Forgejo,snonux,ior,181376,2024-01-18T21:07:45Z,2025-03-22T18:51:00Z,main,0,0,5764165.0,,C,"{""Makefile"": {""size"": 4177, ""percentage"": ""2.42""}, ""Go"": {""size"": 27379, ""percentage"": ""15.89""}, ""C"": {""size"": 124996, ""percentage"": ""72.56""}, ""Raku"": {""size"": 15713, ""percentage"": ""9.12""}}",236.0,1.0,1.0,25.0,0.0
Forgejo,virtualfuzz,virtual_keyboard,337307,2025-02-16T14:42:04Z,2025-03-22T18:50:45Z,main,0,0,89657744.0,MIT,Prolog,"{""Prolog"": {""size"": 198897, ""percentage"": ""98.43""}, ""Python"": {""size"": 3172, ""percentage"": ""1.57""}}",27.0,1.0,2.0,0.0,0.0
Forgejo,ravenpaw,acmed,389432,2025-03-22T13:40:42Z,2025-03-22T18:50:36Z,debian,0,0,556436.0,MIT,Rust,"{""Makefile"": {""size"": 2675, ""percentage"": ""1.16""}, ""Rust"": {""size"": 221500, ""percentage"": ""95.70""}, ""Shell"": {""size"": 6877, ""percentage"": ""2.97""}, ""Dockerfile"": {""size"": 408, ""percentage"": ""0.18""}}",570.0,2.0,16.0,0.0,0.0
Forgejo,AuHunter,AureateAtlas_v2,388256,2025-03-21T03:03:27Z,2025-03-22T18:50:16Z,master,0,0,23426778.0,,,,5.0,2.0,1.0,0.0,0.0
Forgejo,anon3838,geo-vote,388270,2025-03-21T03:55:32Z,2025-03-22T18:49:38Z,main,1,0,38443.0,,Python,"{""Python"": {""size"": 2511, ""percentage"": ""100.00""}}",2.0,1.0,1.0,0.0,0.0
Forgejo,obiwan,dotfiles,272783,2024-10-26T21:44:28Z,2025-03-22T18:49:26Z,main,0,0,73238928.0,,Shell,"{""PowerShell"": {""size"": 862458, ""percentage"": ""35.87""}, ""Shell"": {""size"": 1126459, ""percentage"": ""46.85""}, ""Python"": {""size"": 8246, ""percentage"": ""0.34""}, ""Roff"": {""size"": 410, ""percentage"": ""0.02""}, ""Lua"": {""size"": 38912, ""percentage"": ""1.62""}, ""CSS"": {""size"": 368086, ""percentage"": ""15.31""}}",100.0,2.0,4.0,0.0,0.0
Forgejo,shaner,js-test-action,277955,2024-11-08T04:20:00Z,2025-03-22T18:48:42Z,master,0,0,1541270.0,MIT,JavaScript,"{""JavaScript"": {""size"": 6030, ""percentage"": ""100.00""}}",65.0,2.0,2.0,0.0,0.0
Forgejo,trem,cicero,220649,2024-05-26T12:29:35Z,2025-03-22T18:48:42Z,main,1,0,182975.0,Apache-2.0,Rust,"{""Rust"": {""size"": 43656, ""percentage"": ""100.00""}}",97.0,5.0,1.0,14.0,0.0
Forgejo,leana8959,.files,240898,2024-07-31T00:03:36Z,2025-03-22T18:48:07Z,mistress,1,0,562376.0,NOASSERTION,Nix,"{""Lua"": {""size"": 44734, ""percentage"": ""21.22""}, ""Vim Script"": {""size"": 15629, ""percentage"": ""7.41""}, ""Haskell"": {""size"": 13003, ""percentage"": ""6.17""}, ""Shell"": {""size"": 14539, ""percentage"": ""6.90""}, ""Just"": {""size"": 561, ""percentage"": ""0.27""}, ""Nix"": {""size"": 120787, ""percentage"": ""57.29""}, ""Python"": {""size"": 1563, ""percentage"": ""0.74""}}",2712.0,13.0,6.0,7.0,7.0
Forgejo,Bouncesw,totk-100-v100,216125,2024-05-11T19:49:00Z,2025-03-22T18:47:32Z,main,0,0,2311125.0,,Roff,"{""Roff"": {""size"": 324770, ""percentage"": ""100.00""}}",83.0,1.0,2.0,0.0,0.0
Forgejo,shaanylmz,romtal-sistem-dondurma,364961,2025-02-23T10:14:03Z,2025-03-22T18:47:03Z,main,0,0,284200.0,GPL-3.0,Shell,"{""Makefile"": {""size"": 1587, ""percentage"": ""3.28""}, ""Python"": {""size"": 15714, ""percentage"": ""32.51""}, ""Shell"": {""size"": 29896, ""percentage"": ""61.85""}, ""Roff"": {""size"": 1142, ""percentage"": ""2.36""}}",6.0,1.0,2.0,0.0,0.0
Forgejo,forgejo,pages,74748,2022-11-14T09:40:32Z,2025-03-22T18:46:28Z,main,1,2,52639772.0,,HTML,"{""HTML"": {""size"": 4256053, ""percentage"": ""99.99""}, ""JavaScript"": {""size"": 382, ""percentage"": ""0.01""}}",1009.0,597.0,2.0,,
Forgejo,forgejo,website,73168,2022-11-06T09:52:25Z,2025-03-22T18:46:27Z,main,24,44,9060149.0,CC-BY-SA-4.0,Astro,"{""TypeScript"": {""size"": 13780, ""percentage"": ""16.59""}, ""JavaScript"": {""size"": 1296, ""percentage"": ""1.56""}, ""CSS"": {""size"": 2580, ""percentage"": ""3.11""}, ""Astro"": {""size"": 65419, ""percentage"": ""78.75""}}",2025.0,4.0,52.0,564.0,441.0
Forgejo,mc36,freeRtr,187779,2024-02-08T17:54:07Z,2025-03-22T18:46:06Z,master,17,2,37524630.0,,Scilab,"{""Shell"": {""size"": 76647, ""percentage"": ""0.26""}, ""Scilab"": {""size"": 14458363, ""percentage"": ""48.49""}, ""HTML"": {""size"": 1586086, ""percentage"": ""5.32""}, ""Java"": {""size"": 11814026, ""percentage"": ""39.62""}, ""Tcl"": {""size"": 92422, ""percentage"": ""0.31""}, ""Makefile"": {""size"": 3341, ""percentage"": ""0.01""}, ""Batchfile"": {""size"": 232, ""percentage"": ""0.00""}, ""Dockerfile"": {""size"": 941, ""percentage"": ""0.00""}, ""Rust"": {""size"": 37134, ""percentage"": ""0.12""}, ""CSS"": {""size"": 1327, ""percentage"": ""0.00""}, ""FreeBASIC"": {""size"": 448, ""percentage"": ""0.00""}, ""GLSL"": {""size"": 4092, ""percentage"": ""0.01""}, ""C"": {""size"": 647639, ""percentage"": ""2.17""}, ""Python"": {""size"": 587088, ""percentage"": ""1.97""}, ""P4"": {""size"": 502324, ""percentage"": ""1.68""}, ""Perl"": {""size"": 340, ""percentage"": ""0.00""}, ""PLSQL"": {""size"": 4037, ""percentage"": ""0.01""}}",22297.0,1.0,3.0,,
Forgejo,aiquiral,camelchat,389608,2025-03-22T18:36:26Z,2025-03-22T18:45:28Z,main,0,0,1439756.0,,Dart,"{""Kotlin"": {""size"": 123, ""percentage"": ""0.12""}, ""Swift"": {""size"": 2170, ""percentage"": ""2.09""}, ""Objective-C"": {""size"": 38, ""percentage"": ""0.04""}, ""Dart"": {""size"": 54450, ""percentage"": ""52.53""}, ""CMake"": {""size"": 19746, ""percentage"": ""19.05""}, ""C++"": {""size"": 24479, ""percentage"": ""23.62""}, ""C"": {""size"": 1425, ""percentage"": ""1.37""}, ""HTML"": {""size"": 1216, ""percentage"": ""1.17""}}",1.0,1.0,1.0,0.0,0.0
Forgejo,maypop_neocities,6karat,389611,2025-03-22T18:45:20Z,2025-03-22T18:45:20Z,main,0,0,24116.0,,,,,0.0,0.0,0.0,
Forgejo,mkuettel,ottos-plattenbau-collective,33677,2022-01-12T07:36:25Z,2025-03-22T18:45:19Z,master,4,4,86361929.0,,HTML,"{""Makefile"": {""size"": 368, ""percentage"": ""2.42""}, ""Shell"": {""size"": 784, ""percentage"": ""5.16""}, ""SCSS"": {""size"": 4314, ""percentage"": ""28.40""}, ""HTML"": {""size"": 9724, ""percentage"": ""64.02""}}",156.0,4.0,4.0,10.0,0.0
Forgejo,bjorns,Sphinx-blek-theme,149832,2023-10-01T15:22:50Z,2025-03-22T18:45:14Z,main,0,0,56382.0,MIT,CSS,"{""Python"": {""size"": 308, ""percentage"": ""3.53""}, ""HTML"": {""size"": 2915, ""percentage"": ""33.42""}, ""CSS"": {""size"": 5499, ""percentage"": ""63.05""}}",49.0,1.0,2.0,0.0,0.0
Forgejo,Linux-Is-Best,Outside_Us_Jurisdiction,325176,2025-02-12T17:30:55Z,2025-03-22T18:44:46Z,main,26,4,39445.0,,,,61.0,1.0,2.0,20.0,2.0
Forgejo,FOSSgaming,pages,207661,2024-04-13T18:57:43Z,2025-03-22T18:44:02Z,main,4,0,19155384.0,,HTML,"{""HTML"": {""size"": 3440284, ""percentage"": ""99.47""}, ""CSS"": {""size"": 18174, ""percentage"": ""0.53""}}",118.0,1.0,2.0,,
Forgejo,aclemons,dotfiles,158834,2023-11-05T06:15:51Z,2025-03-22T18:43:56Z,master,3,0,363637.0,,Emacs Lisp,"{""Shell"": {""size"": 22845, ""percentage"": ""37.50""}, ""Euphoria"": {""size"": 736, ""percentage"": ""1.21""}, ""Emacs Lisp"": {""size"": 31986, ""percentage"": ""52.51""}, ""Vim Script"": {""size"": 5351, ""percentage"": ""8.78""}}",1180.0,1.0,3.0,0.0,0.0
Forgejo,majstrownia,meta,180152,2024-01-14T21:46:12Z,2025-03-22T18:43:32Z,main,0,0,320440.0,CC-BY-SA-4.0,,,22.0,1.0,1.0,0.0,0.0
Forgejo,starriver,onyourmarks,386600,2025-03-18T22:00:13Z,2025-03-22T18:43:22Z,main,0,0,1185035.0,ISC,GDScript,"{""GDScript"": {""size"": 9262, ""percentage"": ""100.00""}}",17.0,1.0,1.0,7.0,0.0
Forgejo,kibirisu,neiro-wip,254247,2024-09-03T11:11:41Z,2025-03-22T18:43:12Z,main,0,0,374602.0,EUPL-1.2,Kotlin,"{""Kotlin"": {""size"": 57976, ""percentage"": ""100.00""}}",67.0,1.0,1.0,0.0,0.0
Forgejo,cc5efd7b0,pages,389599,2025-03-22T18:21:39Z,2025-03-22T18:43:00Z,main,0,0,906727.0,,HTML,"{""CSS"": {""size"": 1673, ""percentage"": ""45.12""}, ""HTML"": {""size"": 2035, ""percentage"": ""54.88""}}",3.0,1.0,1.0,0.0,0.0
Forgejo,odkr,dotfiles,225636,2024-06-12T12:11:54Z,2025-03-22T18:42:47Z,main,0,0,10465275.0,,Shell,"{""Shell"": {""size"": 9561, ""percentage"": ""57.29""}, ""Vim Script"": {""size"": 7129, ""percentage"": ""42.71""}}",2.0,1.0,1.0,0.0,0.0
Forgejo,fetsorn,qigon,295222,2024-12-25T22:11:18Z,2025-03-22T18:42:29Z,main,0,0,47813862.0,,,,24.0,1.0,2.0,0.0,0.0
Forgejo,xpr,dotfiles,314006,2025-01-29T04:14:30Z,2025-03-22T18:42:00Z,main,2,0,176045106.0,NOASSERTION,TypeScript,"{""Shell"": {""size"": 38, ""percentage"": ""0.01""}, ""JavaScript"": {""size"": 1566, ""percentage"": ""0.49""}, ""Nix"": {""size"": 105704, ""percentage"": ""33.35""}, ""TypeScript"": {""size"": 163766, ""percentage"": ""51.67""}, ""SCSS"": {""size"": 33911, ""percentage"": ""10.70""}, ""Lua"": {""size"": 11937, ""percentage"": ""3.77""}}",1234.0,6.0,3.0,0.0,0.0
Forgejo,guemax,digital-logbook,161457,2023-11-14T16:06:42Z,2025-03-22T18:41:53Z,main,0,0,194757.0,GPL-3.0,Rust,"{""Nix"": {""size"": 873, ""percentage"": ""1.99""}, ""Rust"": {""size"": 43002, ""percentage"": ""98.01""}}",226.0,2.0,2.0,0.0,0.0
Forgejo,miraaaa,pre_workbench,389609,2025-03-22T18:41:30Z,2025-03-22T18:41:32Z,main,0,0,9216571.0,GPL-3.0,Python,"{""Makefile"": {""size"": 229, ""percentage"": ""0.04""}, ""Python"": {""size"": 516975, ""percentage"": ""90.11""}, ""Cython"": {""size"": 6403, ""percentage"": ""1.12""}, ""C++"": {""size"": 31663, ""percentage"": ""5.52""}, ""CSS"": {""size"": 854, ""percentage"": ""0.15""}, ""C"": {""size"": 13697, ""percentage"": ""2.39""}, ""Inno Setup"": {""size"": 2905, ""percentage"": ""0.51""}, ""Batchfile"": {""size"": 535, ""percentage"": ""0.09""}, ""Shell"": {""size"": 438, ""percentage"": ""0.08""}}",250.0,3.0,3.0,35.0,0.0
Forgejo,org_fv_cjd1_berlin,pages,365045,2025-02-23T13:01:48Z,2025-03-22T18:41:20Z,main,0,0,6749463.0,,HTML,"{""CSS"": {""size"": 6990, ""percentage"": ""29.68""}, ""HTML"": {""size"": 16558, ""percentage"": ""70.32""}}",13.0,1.0,1.0,0.0,0.0
Forgejo,jochie,is-here-static,388259,2025-03-21T03:16:54Z,2025-03-22T18:40:57Z,main,0,0,6715823.0,,HTML,"{""CSS"": {""size"": 683, ""percentage"": ""5.29""}, ""JavaScript"": {""size"": 4261, ""percentage"": ""33.03""}, ""HTML"": {""size"": 7955, ""percentage"": ""61.67""}}",19.0,2.0,1.0,0.0,0.0
Forgejo,sorairolake,qrtool,257209,2024-09-12T04:40:04Z,2025-03-22T18:40:53Z,develop,0,0,2993265.0,Apache-2.0,Rust,"{""Rust"": {""size"": 157078, ""percentage"": ""93.59""}, ""Just"": {""size"": 969, ""percentage"": ""0.58""}, ""Roff"": {""size"": 9784, ""percentage"": ""5.83""}}",949.0,2.0,6.0,,
Forgejo,sorairolake,ron-wasm,257198,2024-09-12T04:30:23Z,2025-03-22T18:40:39Z,develop,0,0,151297.0,Apache-2.0,Rust,"{""Just"": {""size"": 1430, ""percentage"": ""13.34""}, ""Rust"": {""size"": 9288, ""percentage"": ""86.66""}}",81.0,2.0,2.0,,
Forgejo,DjangoPBX,DjangoPBX,261777,2024-09-25T12:47:59Z,2025-03-22T18:40:27Z,main,1,2,10903013.0,NOASSERTION,Python,"{""Python"": {""size"": 2040418, ""percentage"": ""69.27""}, ""HTML"": {""size"": 97824, ""percentage"": ""3.32""}, ""Shell"": {""size"": 35355, ""percentage"": ""1.20""}, ""Lua"": {""size"": 16163, ""percentage"": ""0.55""}, ""Clojure"": {""size"": 11008, ""percentage"": ""0.37""}, ""CSS"": {""size"": 12223, ""percentage"": ""0.41""}, ""JavaScript"": {""size"": 732758, ""percentage"": ""24.88""}}",588.0,1.0,9.0,28.0,11.0
Forgejo,JesusMtnez,homelab,182475,2024-01-22T14:52:31Z,2025-03-22T18:40:20Z,main,1,1,242000.0,MIT,Nix,"{""Shell"": {""size"": 200, ""percentage"": ""4.37""}, ""Nix"": {""size"": 4381, ""percentage"": ""95.63""}}",1097.0,2.0,5.0,675.0,636.0
Forgejo,sorairolake,rzopfli,257204,2024-09-12T04:36:02Z,2025-03-22T18:40:07Z,develop,0,0,345389.0,Apache-2.0,Rust,"{""Rust"": {""size"": 45212, ""percentage"": ""97.90""}, ""Just"": {""size"": 969, ""percentage"": ""2.10""}}",174.0,2.0,2.0,,
Forgejo,etienne,treehouse,39265,2022-03-15T13:58:47Z,2025-03-22T18:40:00Z,main,0,1,1561462.0,AGPL-3.0,Ruby,"{""Ruby"": {""size"": 377860, ""percentage"": ""60.92""}, ""Procfile"": {""size"": 72, ""percentage"": ""0.01""}, ""JavaScript"": {""size"": 27230, ""percentage"": ""4.39""}, ""SCSS"": {""size"": 13360, ""percentage"": ""2.15""}, ""CSS"": {""size"": 41500, ""percentage"": ""6.69""}, ""Haml"": {""size"": 152213, ""percentage"": ""24.54""}, ""Shell"": {""size"": 3310, ""percentage"": ""0.53""}, ""HTML"": {""size"": 4711, ""percentage"": ""0.76""}}",654.0,93.0,4.0,223.0,203.0
Forgejo,adamcstephens,sower,188102,2024-02-09T20:32:31Z,2025-03-22T18:39:53Z,main,0,0,1524590.0,AGPL-3.0,Elixir,"{""Shell"": {""size"": 686, ""percentage"": ""0.19""}, ""Elixir"": {""size"": 232917, ""percentage"": ""65.76""}, ""CSS"": {""size"": 145, ""percentage"": ""0.04""}, ""JavaScript"": {""size"": 4017, ""percentage"": ""1.13""}, ""Nushell"": {""size"": 6796, ""percentage"": ""1.92""}, ""Go"": {""size"": 28014, ""percentage"": ""7.91""}, ""Nix"": {""size"": 59408, ""percentage"": ""16.77""}, ""Just"": {""size"": 3747, ""percentage"": ""1.06""}, ""HTML"": {""size"": 18489, ""percentage"": ""5.22""}}",480.0,5.0,2.0,0.0,0.0
Forgejo,forgejo,forgejo,73144,2022-11-06T06:24:57Z,2025-03-22T18:39:52Z,forgejo,2107,354,48864659.0,GPL-3.0,Go,"{""Shell"": {""size"": 58110, ""percentage"": ""0.37""}, ""Makefile"": {""size"": 45566, ""percentage"": ""0.29""}, ""Dockerfile"": {""size"": 7450, ""percentage"": ""0.05""}, ""Go"": {""size"": 13745424, ""percentage"": ""86.84""}, ""Jsonnet"": {""size"": 15441, ""percentage"": ""0.10""}, ""JavaScript"": {""size"": 497703, ""percentage"": ""3.14""}, ""Nix"": {""size"": 767, ""percentage"": ""0.00""}, ""Roff"": {""size"": 846907, ""percentage"": ""5.35""}, ""TypeScript"": {""size"": 101947, ""percentage"": ""0.64""}, ""CSS"": {""size"": 377038, ""percentage"": ""2.38""}, ""Less"": {""size"": 4789, ""percentage"": ""0.03""}, ""Vue"": {""size"": 128166, ""percentage"": ""0.81""}}",22673.0,11.0,1662.0,7223.0,4882.0
Forgejo,joshmountain,for-sale,389072,2025-03-22T06:52:19Z,2025-03-22T18:39:40Z,main,1,0,2817964.0,GPL-3.0,,,57.0,1.0,1.0,0.0,0.0
Forgejo,hhwerbefrei,mitmachplattform,313319,2025-01-28T04:53:49Z,2025-03-22T18:39:35Z,main,0,0,1561629.0,,TypeScript,"{""Dockerfile"": {""size"": 826, ""percentage"": ""0.17""}, ""JavaScript"": {""size"": 7084, ""percentage"": ""1.49""}, ""TypeScript"": {""size"": 299921, ""percentage"": ""63.25""}, ""HTML"": {""size"": 370, ""percentage"": ""0.08""}, ""Nix"": {""size"": 245, ""percentage"": ""0.05""}, ""Vue"": {""size"": 162591, ""percentage"": ""34.29""}, ""CSS"": {""size"": 2805, ""percentage"": ""0.59""}, ""SCSS"": {""size"": 334, ""percentage"": ""0.07""}}",532.0,3.0,2.0,11.0,3.0
Forgejo,Delirium7596,devtalles-react,302864,2025-01-13T10:09:52Z,2025-03-22T18:39:25Z,main,0,0,95260482.0,,JavaScript,"{""HTML"": {""size"": 2716, ""percentage"": ""24.19""}, ""JavaScript"": {""size"": 6745, ""percentage"": ""60.07""}, ""CSS"": {""size"": 1767, ""percentage"": ""15.74""}}",8.0,2.0,2.0,0.0,0.0
